PC_1,PC_2,PC_3,Label
9.19283677748879,1.9485847066840205,-1.123146699692144,1
2.3878017646704675,-3.7681707125152206,-0.5292798775737086,1
5.73389628042946,-1.0751738173813363,-0.5517478785910122,1
7.122953170083435,10.27559004112911,-3.232778291408251,1
3.935302033221964,-1.9480702169664503,1.3897834021386122,1
2.380247151133582,3.9499288635332532,-2.9348771084272784,1
2.2388832995064667,-2.6900309901422665,-1.6399095132021704,1
2.143298498441094,2.3402440626574452,-0.8719464602974301,1
3.174924293896562,3.3918129278202063,-3.119986383975851,1
6.351746787375915,7.727174113990319,-4.341914289709873,1
-0.810413768868436,-2.659275570177046,-0.4888307352394699,1
2.6511005102822227,0.06656681577650693,-1.5264687859907775,1
8.185034458061851,2.7009764960520655,5.73023071737484,1
0.34212589875282173,-0.9682787497714839,1.717178034514868,1
4.342379186223105,4.861083597191669,-2.8161117841784864,1
4.075656200705214,2.977060320533691,-3.125284161462148,1
0.2300550144757379,-1.5647576873357447,-0.8025189301630462,1
4.418010880824867,1.4186715121245317,-2.270304875085896,1
4.948703550039085,-4.11433351120287,-0.31474904052843433,1
-1.2370633663410975,-0.18821463597572646,-0.5932796609595631,0
-1.578161201567875,0.5728070768128205,-1.8014603118157135,0
-3.557336409743771,1.6629511070947691,0.45120220102832365,0
4.733210754914968,3.3049648422788636,-1.4665230849892286,1
4.208524233879386,-5.128367348222353,-0.7524123805684154,1
4.949632093055741,-1.5437529249336588,-1.7132021490487468,1
7.0985627920604975,2.0186124455838765,-0.028984209979027988,1
3.5102625538915855,2.171626784342373,-3.8945259163139108,1
3.0640538687861194,-1.8765517734432642,2.581754869959357,1
4.007264154207949,0.5372418107251858,-2.7616300860799297,1
1.7153097360590739,-1.5237053407554668,0.1461831909207416,1
6.059445509962887,-0.757177325766387,-0.3492379444516346,1
2.9022360949827344,4.0052958251441995,-3.001458376260884,1
4.554782694763096,0.337535963774314,-0.7543033033276865,1
4.990602731117515,-1.1325892026434288,-2.5773873577782207,1
2.9853407870829143,0.7584232913182712,-3.4937608456480578,1
2.766369180333053,-0.35435669741827025,-1.8969724039753137,1
1.2961987761991876,0.913195898637489,-1.5757731075581312,1
-3.749313416777281,-1.4134724294853172,1.732316452081822,0
-0.998068892564646,-3.351293224796989,4.305570609043276,1
0.7652640821718629,0.8862450677954371,-2.704904498264289,1
-2.1509534702946667,-1.9239916314969832,-1.1804844088040447,1
-0.0933313677310109,2.260751386464598,-1.9047343593343997,1
9.087999744450805,2.0186708606025783,2.141198996417888,1
0.9904537553630178,0.9849303588924034,-2.3107296761846,1
-0.2935465565232092,-0.13709890262280489,-3.3019297735677346,1
5.380940428382385,-0.13487769161991983,-1.6788512144840544,1
-4.581936692381771,1.4842210007658583,0.04208268671355063,0
1.7000068747872699,2.3522721933893393,-3.078084139246732,1
-2.1364452381343986,0.09582830465242918,-1.4924278570503284,0
-1.567479005476591,-1.208432936419535,-0.36915583788095874,0
-3.5429055630944477,-1.2824953911622712,1.0182132833744812,0
-3.1578140775070795,-1.6889576828329027,-0.49628260921883777,0
-3.450488580242786,-0.49821748775863617,-0.15250289785497648,0
3.3025509880928445,-1.1309390236106849,0.8263775849473421,1
-0.6746192829200143,-2.11640980426193,-1.3962208834048369,1
-2.858158450198641,0.15272347447300902,0.4289391676355337,0
4.648738897496243,-2.3103334121206776,-0.7288193789574134,1
2.1768628835751924,0.9721159900704917,-1.9438889072819838,1
-3.7214589837866234,-1.7876419525636962,1.2799293352861814,0
-4.135962966384184,2.403793245803069,-1.242949442918856,0
-2.3858356378930234,2.7576572823405363,1.2140755797987701,0
-2.5788831708335733,3.1386692080542424,1.400247095527616,0
4.759112161232195,3.0116802716200017,-0.16624363087614616,1
-2.314132302185443,3.267991447421131,2.796245772343855,0
1.691607937878348,1.540676071740205,-1.7998513585849434,1
1.8123054135833199,0.7227399122057085,-1.4662532041923184,1
-2.7859247561435487,2.310648692810116,0.4727249577991911,0
-3.5186483757882194,-0.6583082512168441,0.5913897339076071,0
4.330002686228134,9.202524410058947,1.4929473603516255,0
-3.261279467825131,-0.9378382845841466,0.2051281458425875,0
2.704596164683029,-4.437141505482443,0.3073484798324339,1
-0.30785573946527567,7.387811165573758,3.819072957887717,0
5.503705375671054,0.9383233893133123,-2.2101558828586434,1
-0.3617092054871855,0.11973951312634035,-2.040950433742726,1
-2.629976621289454,-0.6973099473804653,-0.5839487255483998,0
1.4281675834384708,-1.9671010908997522,1.1119426362839673,1
-0.8345178347938956,1.9656033073745045,0.7904137256049013,0
6.230896533051471,0.9200688386555849,0.08981868465508241,1
11.668714597275578,4.748618925876865,2.005900022572184,1
-2.0215776230909035,-0.2549010172147956,-0.6478864132659934,0
-1.6383849191371738,1.71594849822755,0.43419868737954226,0
1.1674616079216982,2.5145159574648956,-1.9057174545800906,0
10.769242768406109,-2.2579811823202998,0.03885661063354979,1
5.034811101484403,0.7744086414164267,2.682331441644196,1
-2.1744642682215085,0.49687660369038456,-0.949108754976178,0
3.288235369269118,-1.6682365517786757,0.14693797570598488,1
0.6076079539781439,0.16221422968020685,1.6373712707375179,1
3.583563601925461,-2.206661043668873,-1.7045256814315075,1
-0.9341581319970026,0.9277024055971995,-0.040152398172001634,0
1.259604700756032,1.0155752843566093,-0.0806145739545071,0
-1.5882639537911019,-1.6196574426876171,0.30999185557615083,0
0.25249750535234516,-0.5313494657319313,0.5893533536769586,1
-2.847431611780387,-2.8936467562207513,0.527998890566753,0
-1.964950062466019,-0.9651586749583886,-0.08122876259461728,0
2.7758655440837914,0.5580013692417382,-0.6057610877936264,1
4.396227976864627,-2.1235084584070787,0.5795010228211677,1
-2.5920828371398885,0.21363423149602134,1.0356154840389387,0
-3.904338155101596,1.1900667915877226,1.5519832432914258,0
-2.8182312431686727,0.36788499195662655,-1.3514234838754933,0
0.6162808589222921,0.6389120343183282,-0.19991445391856483,1
-0.43286022266444496,-1.392044237050185,-0.08271885705737674,1
-4.555028830957709,3.528785699317892,-0.21526793263212196,0
-3.448183555936404,-1.4246219614530402,-0.08871818658643753,0
-2.1159602606255876,1.8493735014835497,-0.5566753492298234,0
-2.691352178698029,1.4200608599720257,0.9691401865940188,0
3.2139167548562457,4.04675655637337,-2.715380082087369,1
-0.7492713210514262,1.797637336765194,-0.5683802989191454,0
-3.1590060398419824,-1.0357493433248355,-1.4906833966521196,0
13.056121911479629,0.9815114725996225,0.5987909502656941,1
-2.228679831570076,0.6674112527774478,-1.0915530648491258,0
-2.4928310508268705,2.5986867779920675,1.6697318607819212,0
-0.10335048100473336,2.280145357185667,2.1095850952446553,0
3.591294061105487,3.926335092818331,2.0470300360136404,0
-1.3489486925885854,3.5562254145068675,1.732195276175709,0
-2.510117677041042,3.251319548857083,-1.6876239115831466,0
-2.046029530926105,0.30488348457061387,-0.533855578594335,0
-2.097069190032983,3.6670965675237985,3.632208831554682,0
3.1105276930126537,1.569389578701005,-2.613936129378668,1
4.95672555155305,2.384846834998291,-1.9350994154615655,1
0.8510142688181397,-2.3067355761944035,0.5674593509074615,1
-2.9659991909660537,0.3715059668318619,-2.066539673561988,0
3.334133192999368,-1.3255571892172322,0.728015669407035,1
12.894612200595063,2.3166202548815527,6.328669938978658,1
-0.7707436729338886,-0.06410937799982286,-1.134410714427051,0
-2.202515536701712,-0.7356047924545152,0.26708537994119325,0
-3.143412226865608,-1.8774096556069542,-0.670376662668129,0
-0.6388804872505428,-0.9113664531633536,-2.142729575917421,1
1.9191334577006263,-3.5380835465931773,1.2549103276815061,1
1.4088683754751046,1.3049290097584214,0.6414239579055899,0
4.643691300991548,-1.4820166445246967,-1.1706741125404554,1
-1.8774673237349506,1.4232293096012718,-1.070828429188747,0
1.4320694339378854,-1.0496041801669722,-1.2620142444459848,1
1.3526270623039205,-1.1541427034183942,-1.2098084702594776,1
-0.7091148391419055,-1.5682320728951817,-0.6699910713998957,0
2.1714160308595765,-2.826261146916122,-0.5621127647238122,1
-1.9768403607286023,-0.4193872657340991,-0.38057309996339045,1
-2.600789467944416,-0.48233668162846965,1.872357873194078,0
-3.258007344180799,-0.4183219147377248,-0.691811968425743,0
3.7820264436381765,0.8603819917779836,3.671005624928805,1
-1.9920346825871327,1.3293538485258412,1.1352284643264152,0
-5.015008682311256,0.5746997235316654,-0.842441277939963,0
1.3450204338886647,-1.2747708310980916,0.5558450491190349,1
-2.455968768746413,0.898453888669253,0.3531162824099182,0
-1.8372816859538121,-0.0910262129308579,-1.4452743150739848,0
-4.346489709697125,-0.8935723452257427,0.6392548752787435,0
-0.7328128736385446,3.702180964363951,0.6584878457757094,0
2.3999977987429393,4.837990303819878,-1.0281391233353954,1
0.39309868628233413,1.0830673187926023,2.2475964154518095,0
-0.41232781979963595,-0.389631083045983,-1.0457675379728126,0
-3.049924923820097,-2.2377850798618013,-0.4694597112884994,0
-1.4425636893792237,0.3058690282461413,0.5515308944579569,0
0.08318607543309782,7.150360706488354,-0.05999874358895977,0
7.09330678075876,12.573191979218018,7.358679771574779,0
-3.7434045481918043,0.2505017004685092,-0.0973811061524954,0
-0.9691728208124606,0.9449445188555222,-0.8908087144000529,0
-2.418719921238008,0.005552850396362843,-0.7983750777922924,0
4.100787764186666,-0.37880506814562126,1.4463022306997366,1
-0.7516029776643275,-3.0706495955190327,1.4491702780237563,0
-3.6546465179651806,-0.6746490846137945,-0.9069902046264747,0
-4.680211596020494,-1.1038565726025305,-0.25730020355876054,0
-0.5977817430655314,1.7856500872762822,1.4817263910489256,0
3.387330722083393,-2.9110356827232904,3.0072553218617317,1
6.149886174479968,-2.0176522421224456,-1.5661375787263612,1
-1.3250313390520418,1.469293756474326,0.8484182038459978,0
5.4941527741235525,-4.165828532948617,-0.6012510748426683,1
-2.997403180805298,-2.7388619328848516,-0.16119448686167553,0
-4.386732727078093,0.006872486794003448,-0.9481058284365947,0
1.2136346115443852,-2.0390389370705653,0.9806963982374236,1
5.069661076012946,-1.7851521486816655,1.1736492010841528,1
-1.9777014017596217,-1.842780686906321,-0.2773751742187526,0
-2.5148764142411393,0.11425214495957857,-0.4966246641812668,0
-0.94748788406774,-1.684753801264562,-0.35118975300792704,1
2.819368319475368,1.2651039290379356,-2.1531344502058944,1
-3.4839863448365693,1.6196935383617166,2.6754888064249682,0
-4.658729577088852,-0.22291484297039074,1.5593584782086605,0
-5.351618144479763,1.0267588484412566,0.3249980840766784,0
1.17089782687203,7.014484982562675,4.271842132416701,0
