PC_1,PC_2,PC_3,Label
0.6545946700581202,0.49892132259600536,0.2985348736720407,1
0.35598707613494646,0.22480516453502686,0.31158026775604897,1
0.5082412451002254,0.35433800033237084,0.30746002299284003,1
0.5767854429127778,0.8965287280849603,0.13545485969035545,1
0.4223739083836046,0.30903905186834263,0.45420120874510167,1
0.36135669737421733,0.5934704418070668,0.16286546816164285,1
0.35291502019102244,0.2774449478046493,0.2299743640608986,1
0.35431003155416885,0.5155004075340525,0.2747607417423867,1
0.40123629230886226,0.569344411469906,0.13220790684805409,1
0.5465939286840322,0.7737981364444263,0.041777265169951505,1
0.22035933976575253,0.27806904934193827,0.2820123299449008,1
0.3705152205404984,0.4081438865211558,0.24193821935153897,1
0.6225452083381406,0.5349527410255157,0.688136160144445,1
0.2703424773895436,0.35706409836608655,0.43825307248281153,1
0.45336350133215186,0.6366008586382869,0.15385014647659975,1
0.44391442161268446,0.5487464635064807,0.11193632329455662,1
0.26606737209375186,0.3305627974305801,0.2730294347304322,1
0.4548087219562421,0.47340304414513074,0.18548544672012038,1
0.4735193281140204,0.2093740500315458,0.306169742236811,1
0.46039409362042594,0.5640930918747964,0.27379749692824196,1
0.442654028512635,0.1622842285580514,0.2684388818471676,1
0.4756770707529305,0.33225911425348975,0.21437898813283723,1
0.5680953223952792,0.5014144605932318,0.35332699834033465,1
0.41478448413978436,0.5108664824855926,0.08208994579805325,1
0.39019593063571295,0.3140555578239633,0.49592732284728486,1
0.43802077514296767,0.4328638961932623,0.1388370914512581,1
0.32515679771218486,0.33090169368557604,0.36382734794103216,1
0.5274421463803802,0.37072291054101875,0.29437313274374793,1
0.3850425865778817,0.5973169192632845,0.14348851926798048,1
0.462072428359152,0.4234080190402133,0.2744270684000622,1
0.47796361035700297,0.3514835165447547,0.1585289058700581,1
0.3862041363983788,0.4426126884364203,0.1199491943598917,1
0.3774240290246349,0.39001414085985403,0.2086666524345065,1
0.3140876908713991,0.44886836745207487,0.2275950146811213,1
0.21103655781337108,0.24276403144007244,0.5873318099181533,1
0.28987737445851736,0.4460879795680645,0.16541258340398138,1
0.15920928699802223,0.3137911762761538,0.24742443707991058,1
0.25843797054473777,0.5129973936480788,0.19531292400278238,1
0.658703520888537,0.5023443944989117,0.4598589313143408,1
0.30002041275903235,0.4522150601654068,0.18467677731922322,1
0.24333952230969053,0.3991834883290577,0.11616251386448226,1
0.4900299595279326,0.3991255588221262,0.24696426961886192,1
0.3327932308526729,0.5178216917919127,0.14102264043607243,1
0.40039404501975673,0.3526278021797805,0.388540120753892,1
0.2262415703840681,0.3038084507076726,0.23261929039862525,1
0.4597433433638325,0.2961315379775667,0.288905611314007,1
0.35456522893041925,0.4530644893896123,0.20430571021822175,1
0.4688700945417814,0.5464122024465914,0.322348354427111,1
0.33587041055797834,0.47798791268451896,0.202098121876625,1
0.341555701900219,0.4404735687264155,0.22522773128496573,1
0.3714558497049677,0.19297828218014276,0.35135496009223016,1
0.5029299304814293,0.44959858241528766,0.1809793655965022,1
0.2356236818045101,0.4088442519833876,0.2205714457624957,1
0.3159277552758934,0.3086521107447795,0.4074703327536009,1
0.5252741310243431,0.44607551913753374,0.3647004654875085,1
0.7770669125308974,0.6356858512162946,0.45636538505595353,1
0.7359553855162865,0.2976277504443749,0.33335107875627334,1
0.4872862261410824,0.44253769791433417,0.48594663223016515,1
0.3996692186093173,0.3270332556547862,0.34271332903553087,1
0.284779903283368,0.4137158556799007,0.4293774844857833,1
0.41397153131631964,0.3016855347770528,0.21734661884186554,1
0.2665217849470664,0.37793573713145234,0.3731554332752935,1
0.3778867124267857,0.43028460441929506,0.30635450745030635,1
0.45034627539979233,0.30572283339845313,0.35947998655924984,1
0.28562491066239015,0.4354805203660563,0.31562326172934196,1
0.239682042153607,0.33871150009431855,0.3042269786343673,1
0.39898322530402824,0.5969008589240355,0.18176802426029404,1
0.833878732762666,0.4554284301036615,0.3837607886181704,1
0.3940254844658835,0.4801621050759765,0.17558162753311943,1
0.4794816169967384,0.5183363694918581,0.20670051992544233,1
0.28935909186753406,0.29842882803216186,0.36130548730691897,1
0.40138024214803825,0.34189009856595787,0.3869736269756254,1
0.83013408178568,0.515330712908537,0.7467359254370436,1
0.2308951124151138,0.3630966349642786,0.1734859489721245,1
0.3357174923129457,0.23705475425812575,0.4148956964731896,1
0.46456948339482296,0.33766953342638234,0.24821011393335862,1
0.3182852202228707,0.35474624501498386,0.25644917195175887,1
0.31726167618962936,0.3520435204926952,0.24591484940501787,1
0.3518386752513047,0.27110403767299285,0.28619056769271956,1
0.17071449327196564,0.3843385130367188,0.2906819199945502,1
0.4190313589433922,0.44425195920250216,0.5750110857539835,1
0.31254844525527686,0.34361509542364566,0.3709855875008888,1
0.3615692867253853,0.6397992725011032,0.27610500450566,1
0.4370833078169733,0.38553063916197816,0.43089948016699375,1
0.3960332044138912,0.26224169605759534,0.5494128567677518,1
0.5254271110283882,0.31187205883394903,0.24373836006004576,1
0.49567756192815826,0.20755424226619362,0.2967022959715219,1
0.3065367557127943,0.30758980351352405,0.3975021622927493,1
0.4815713192354901,0.3183791929130798,0.3926087278591748,1
0.212443655590684,0.3240523332128837,0.3015661414205344,1
0.3753734658691527,0.4658823605827493,0.23200555676697412,1
0.3871915706764387,0.4390156311814392,0.27382111042336893,1
0.6773086738238286,0.14190174735120564,0.29018142295968247,1
0.6593705058367955,0.4355134755711201,0.1286236543291648,1
0.2894217780948691,0.3291411640973044,0.22684472711308448,1
0.23782548645473917,0.35778952750756415,0.164151332420837,1
0.26750425663310795,0.23577345703934496,0.19798098144368792,1
0.5514340425392381,0.7887077119291042,0.3032049942150114,1
0.34356032903038414,0.5367219971663132,0.24150128736651227,1
0.3729001339520379,0.4782161780495927,0.3226648308825,1
0.3727144040630619,0.5127513223393066,0.40239614242977173,1
0.30800206850291034,0.2869948878112005,0.49126189497057987,1
0.40918400423658613,0.29668460534708324,0.24740728829922767,1
0.3114495343972153,0.42572549823800454,0.08694401528510332,1
0.32569455883940646,0.30379560631754604,0.27811098097272263,1
0.6613070434263971,0.37652500951608814,0.3460899926031712,1
0.46823025586412165,0.5548003954281584,0.15927830752640376,1
0.23999332022545872,0.3696409752827859,0.20489240190450328,1
0.27141086578904156,0.2722323371444797,0.36077884557849765,1
0.46597223944261623,0.26033498137049094,0.5073612729207323,1
0.7851054101151794,0.04026140787453123,0.9710833400343744,1
0.40878295693536226,0.517932304961185,0.797676211488307,1
0.37155796024635945,0.5307987753999663,0.32643356245756816,1
0.3138052745470433,0.5083633952603,0.2291522318576383,1
0.47259577922711093,0.26899879886644323,0.3867962036263663,1
0.4523070974081371,0.18335896417704461,0.2834575030675601,1
0.33612340513772143,0.4141595347893972,0.16195276863862385,1
0.3819766450877558,0.5698099338033528,0.17280221260048054,1
0.4003221382374751,0.4002918036336293,0.16212689539915276,1
0.4058724916771137,0.2180028064988809,0.295217073705229,1
0.6289157854965928,0.20815470284630347,0.31942656625732607,1
0.36928324605503804,0.21429941674798753,0.4221724635330645,1
0.4161612127453365,0.30308750006206453,0.2089274269431601,1
0.42709482886012495,0.3566987296614103,0.3828935526487577,1
0.569571082068718,0.30713325308524664,0.4054554212127136,1
0.5680813578421519,0.4281661636216634,0.26669585713264804,1
0.3111323312955828,0.32112689072870915,0.23864730708553233,1
0.41671986218556434,0.2717485853225927,0.23030621847876095,1
0.2734359812333627,0.4230242748873182,0.28242623487144075,1
0.5423474525627215,0.3173380949237359,0.33988687647300553,1
0.4900767719448763,0.5889575000998508,0.30215211734131614,1
0.6472484710907308,0.5610675457666133,0.5120060603920777,1
0.4335995865949672,0.4580825697752465,0.05774564410546119,1
0.41047282275544117,0.24666859428107743,0.194386989315766,1
0.21887710288490858,0.23798576977451846,0.3278919358664908,1
0.3998974543911813,0.35677760157773075,0.49204856653778234,1
0.16890957900537837,0.25687563132191393,0.2568534026316714,1
0.3272514869516253,0.2880496677249488,0.20038013908528035,1
0.5543646819225186,0.12115941774747765,0.3402000254245015,1
0.591794844857317,0.25815110124913837,0.42702581396571365,1
0.2730380364852617,0.2552066334695172,0.30326207946105393,1
0.2529527555162617,0.23916072157611312,0.3593394151371653,1
0.48002847221627726,0.34150871383179304,0.22023750696647487,1
0.42205734840156495,0.3164033087301429,0.22998981114925848,1
0.37174634067694495,0.43273708974767466,0.21901945194732633,1
0.14862749180805773,0.3647834777761608,0.45668129008956176,1
0.5447887463422739,0.33417032530539703,0.36230621934902313,1
0.5756041829131939,0.4085588669662735,0.4550770616176534,1
0.3366296341648505,0.2908444978379834,0.23567114785943583,1
0.33077128284954654,0.1995681508123069,0.36116963716666556,1
0.5784130286011865,0.40876016017982153,0.15212148000180653,1
0.3578615991064059,0.38943239358967674,0.2620757345998894,1
0.35044949168003536,0.4575040588723384,0.4454358914029394,1
0.33013980389536446,0.3914525704691919,0.24485145629869184,1
0.4052728692381897,0.3311226915165041,0.40625570501600855,1
0.4640421942092074,0.3597191658355788,0.30458421950455183,1
0.5805269736806633,0.15599231224216475,0.34398125516788297,1
0.4781440240403483,0.3462407280666328,0.375346151167904,1
0.5305224459224188,0.649662481043574,0.383337801857017,1
0.734599314372773,0.23102649277002377,0.2981323044108938,1
0.35417435364784217,0.41707370616827105,0.3685408030149395,1
0.3745190401855976,0.21653383881838578,0.3331349617612103,1
0.5346271325609591,0.33920863611889623,0.48918099734108605,1
0.48303152052943316,0.08448632930246473,0.4270096041036025,1
0.5735574371383515,0.23099021079840493,0.32867405643139447,1
0.44321005520556644,0.4639153013805434,0.22806335219176818,1
0.4128905910838383,0.31368563408540384,0.3055385856696344,1
0.4062724073483737,0.22063261067564746,0.2820879087599534,1
0.42784798261841345,0.6912699507110711,0.02312812759768145,1
0.2335437548711528,0.3412849280193483,0.38193686682711864,1
0.4680814816422166,0.39629912085929087,0.5689034835655105,1
0.4411105626333461,0.4419684644571725,0.27634391758125154,1
0.596509289414168,0.3672705730064257,0.20173306714016745,1
0.5370592845636906,0.5029465332870691,0.1398177555691382,1
0.37765800175735076,0.3534615257671998,0.26505837986207204,1
0.21909916773018395,0.305633891326545,0.38412659101868907,1
0.520122749325411,0.3983734160584932,0.43655738881868345,1
0.47653680895777295,0.5477513270526143,0.23360233855633503,1
0.4567502059224847,0.3661203040346718,0.31427662729354916,1
0.45391797187133354,0.35858206388821595,0.4172074617980689,1
0.28673850784191013,0.4260682588510295,0.15967485394203149,1
0.36824979373723343,0.33273619893790507,0.35180698744266287,1
0.293880465886285,0.2996119274722881,0.24231589888553348,1
0.40504554379155294,0.3222506234423895,0.19402687158190757,1
0.44710944212786635,0.21308235007886536,0.31738202910811364,1
0.3701225075934008,0.28406374847603744,0.374281353416753,1
0.41286233193431876,0.3234212131937707,0.36053387029037476,1
0.9708957180477024,0.033654603441935604,0.7082847596049251,1
0.5189412788563303,0.4601744467413007,0.4437101596861851,1
0.4239585060878775,0.5140737022551484,0.35497128828573854,1
0.4663651342150728,0.33658158741326416,0.2555225966434539,1
0.21789222687632787,0.29000339228324457,0.20571732021834546,1
0.3915698860150459,0.3459391959255733,0.4150908678845869,1
0.41663390872713374,0.3526956815878418,0.38010248385178297,1
0.4826624901009907,0.3096625013169084,0.2886365566304413,1
0.38641574091676323,0.5656835816073638,0.2703747849007686,1
0.569087327484621,0.14180127605923548,0.4625607017501385,1
0.44513775962793406,0.5391694500592342,0.2886230039431588,1
0.35654613842651595,0.49841904564959033,0.18678546241040386,1
0.2215165376138643,0.3121003559928644,0.3137079156366971,1
0.37423927332742196,0.3129502973868214,0.27459201902066277,1
0.40387666259104027,0.29386378120700624,0.26394309626812795,1
0.6354518511540583,0.24119520870423167,0.3281336116475243,1
0.43185671675464543,0.26714156021507424,0.43735650860464464,1
0.4827519157608099,0.2935021840884833,0.3138844601833011,1
0.2843057517855791,0.424765279423479,0.29131790145426456,1
0.5275716034086209,0.5744888414937089,0.09855403759696424,1
0.6440439331057576,0.37745943966466255,0.39085625500009896,1
0.5394155122237132,0.23277939443558213,0.49284729594154914,1
0.4295893219458928,0.23711869671254765,0.4332587763485697,1
0.3141706982981394,0.31287719067302333,0.3486559140594476,1
0.7239418089644778,0.4885070100027792,0.19310901399208188,1
0.19575017369215275,0.3944481418335941,0.3161672923895806,0
0.18241929794612016,0.43247220138212866,0.2341925212614332,0
0.09242629253198151,0.4811408077803,0.38749383301271745,0
0.08810114877925036,0.33855639752499045,0.4416661341154659,0
0.04908478402834026,0.47323585879688307,0.34012193829219517,0
0.156473955582576,0.40797306424816115,0.25226269521834116,0
0.18756218803276448,0.34830392518002506,0.2963969731620387,0
0.09688421943658841,0.34212986307121485,0.3869649147566612,0
0.11041236123352084,0.32236852191631654,0.30981199828348405,0
0.0984283058664136,0.3790669043249194,0.33014008590561056,0
0.12618993505975767,0.4110355117941006,0.36151960319784476,0
0.08691734093499096,0.31780071538178534,0.4114393232031969,0
0.06616967971005935,0.515698197968023,0.27744516204012426,0
0.14715081629042734,0.5364136175137072,0.4198811052174572,0
0.14602494265009366,0.5534044861919961,0.408641967739474,0
0.14867240542313254,0.5601716435100408,0.5239133256495768,0
0.1369923798689604,0.5137747268989896,0.3454526622923117,0
0.09656779667827886,0.37042910927169026,0.3707591451304536,0
0.4449906122601205,0.842602984892272,0.46143795870436516,0
0.1068049751459746,0.35809528667840473,0.35753597223893724,0
0.23853869680644676,0.7464966817274842,0.6109001254760869,0
0.13541177578951522,0.37087073110103697,0.30347503600301967,0
0.2142006868884641,0.49634464811742507,0.4185602735227317,0
0.16423777588693408,0.39201182346819896,0.2945915660021385,0
0.18854898235034884,0.48659541651159827,0.3430748487519274,0
0.30586006182660636,0.5246972585887837,0.22960203599454268,0
0.15711044404490954,0.42921150856971346,0.2774764053318899,0
0.21623941902703225,0.44844496781388343,0.3198457968979518,0
0.3066692015526339,0.45224777993147275,0.3527917336080852,0
0.18590432142030458,0.3269060301621268,0.33814978908363214,0
0.12229666417039703,0.2652156176261812,0.3771529499259481,0
0.1675213942390544,0.3587275847669501,0.3269429139709498,0
0.1392397382576051,0.41437852226850247,0.4056683801119261,0
0.0847657417051125,0.4584271840656289,0.4209551612136829,0
0.12370435381240201,0.41974126154995,0.2698753349215275,0
0.05268310440341082,0.57124930312375,0.32676505694380736,0
0.103655450923623,0.33769503786181515,0.31041406473533617,0
0.16325608027989777,0.4912181313418141,0.29592420446265216,0
0.13611058326367806,0.47201413925862673,0.3925982412795886,0
0.22535411786427498,0.4899099420811237,0.29360881984255816,0
0.11339920880908162,0.355737618519944,0.2363600667787661,0
0.15781171770836724,0.43420867615599956,0.25250623664002386,0
0.1438181100892558,0.5246833175787354,0.4452363062929456,0
0.2531148568662833,0.510598231194493,0.47261210031950834,0
0.41200812333020587,0.5893127858496465,0.4848408428969758,0
0.19851998302177376,0.5719487004897118,0.44821671833634225,0
0.14258516648678748,0.5568169479734786,0.24177718438881535,0
0.16551295008075398,0.416556428871072,0.2931661284169054,0
0.15797525295026102,0.5712863094998101,0.5935578206533418,0
0.1162317641810142,0.420226350039589,0.23001669895878463,0
0.21457468363299811,0.4019433408707285,0.2934079761731659,0
0.15258518143047314,0.36762014999938686,0.3637064904854646,0
0.11238958712489061,0.3142698543944449,0.294990941598161,0
0.31568100518108155,0.4649165553052887,0.399834933436896,0
0.16737259149452885,0.47117765749195123,0.2859622589588911,0
0.21804751886849805,0.3295799961380264,0.3135890364459988,0
0.14036407643840093,0.38092236815412767,0.44960456635400875,0
0.10731891927567008,0.3844709026288987,0.30069853423511345,0
0.16380584543119195,0.46505365267674315,0.43408957607240334,0
0.025025375911629316,0.4299123159669283,0.3014151440887726,0
0.14784033398304147,0.447355156223283,0.35162587663468703,0
0.16930550992836937,0.4001090508242521,0.2527421083977194,0
0.05679956293125804,0.35979958048987715,0.38317004907977636,0
0.2196318482404455,0.5765756916993137,0.39927307709326515,0
0.27082825422637835,0.45510721947021127,0.4790146786599141,0
0.23258184538089663,0.38540376758664313,0.28940822798204274,0
0.11483356539956677,0.2969849293278582,0.30960070655898303,0
0.1927260447922922,0.42085212694059815,0.3637943998119289,0
0.2643229689093637,0.742869107063181,0.32345399267366826,0
0.5685484655958564,0.9981314226946905,0.850068737859615,0
0.08341483741427272,0.4147312319751622,0.34825405377461477,0
0.20781476702498555,0.4487788140524991,0.2921327199764464,0
0.1460212564183793,0.4049324195623071,0.2845020768074113,0
0.21995478163819557,0.2603443532813591,0.418832552336675,0
0.08699904588734052,0.37057450864677055,0.29531176477327287,0
0.03962693782024748,0.3489926109986487,0.33199015687704764,0
0.23020112222330424,0.4890710026197576,0.42134600396181693,0
0.20031286245173807,0.47204582288867974,0.3780376738245523,0
0.11984042075958105,0.274325684162957,0.3196401806326046,0
0.05173075600386333,0.40090649056697397,0.30728724410291525,0
0.16528652978074948,0.316935886575454,0.3228502052275959,0
0.13772547412176492,0.4085258899757747,0.3295513829369389,0
0.09830565424474762,0.47829409377100046,0.5225029029099508,0
0.044972092944363475,0.39423425426005665,0.4345035264497453,0
0.012534165594326381,0.45058118336343195,0.3662011763273769,0
0.3084509562529624,0.7333366575704567,0.6175060731521494,0
0.03236026342184347,0.24276058106994386,0.3442407938737279,0
0.06843383949034745,0.34176477832524654,0.3914408271717772,0
0.13133842255863715,0.42616098688008586,0.46416048982559394,0
0.07970117566070781,0.43962500718916947,0.4012617575697603,0
0.12634900169516924,0.3838867840145236,0.32124639504761954,0
0.10882830962853506,0.4131914726179705,0.36157577173406646,0
0.10039774071861923,0.3503279964635293,0.35543182390962585,0
0.17723504128070602,0.37691076771899484,0.5353198130882915,0
0.009433142705405169,0.3871705033002176,0.5744813921613259,0
0.1253550818060844,0.35808476863795735,0.3190300537579685,0
0.1911539669398505,0.4093413486364315,0.31366482378739075,0
0.2197953358043072,0.43493307540646364,0.2952661917207375,0
0.1022692413506759,0.4661329139808986,0.3336769100589416,0
0.27131990088594177,0.5045579619571088,0.19467147231939846,0
0.15472198076882174,0.2848550270517623,0.26851162289037167,0
0.12030630266146809,0.3839094604587997,0.2950327019601689,0
0.23825844644790176,0.5124283235588605,0.37610635937293285,0
0.13059217171129456,0.45666649243173374,0.44152383796567246,0
0.14282292979947458,0.3672978956573272,0.26177989832972165,0
0.2069419149842033,0.42464425398221534,0.2664159593363071,0
0.12310552981598917,0.4898654980313311,0.3213475767608154,0
0.1414088913944387,0.3352011712805637,0.3189241010947799,0
0.2117008888597732,0.3444295670535163,0.3725091790360432,0
0.07989845931362745,0.4286753584949537,0.2882051543711008,0
0.23159164410160088,0.374526914022442,0.2701953990852248,0
0.1919752686444611,0.3942584287534857,0.24839945769611527,0
0.0792651710267864,0.3401333608693259,0.2815599615812733,0
0.10166588765879847,0.3443515474516471,0.30328947069199236,0
0.07228119690056685,0.45577772619156215,0.35685787186135354,0
0.15362188929053566,0.33916011311560457,0.33611835686110464,0
0.23243982726572698,0.35115563669781574,0.3751523265057551,0
0.15116394885502163,0.34513116672752986,0.3375764512240134,0
0.05012584071388454,0.32109486015350674,0.28836648682435656,0
0.31516021022839036,0.632970748688659,0.29695878381497703,0
0.1717384735534911,0.32841628352469476,0.4029667126408695,0
0.15897420350049055,0.5028851463669755,0.4727548529799776,0
0.10957010192841168,0.34887024461983274,0.34645329581258955,0
0.2936564595775573,0.5141207086029798,0.2640060664254806,0
0.14676908707234299,0.4398582977073603,0.2679047780075699,0
0.14215219704447313,0.4256340227230215,0.30815390787791935,0
0.11776838065407391,0.37250761197893334,0.3551652289499987,0
0.18857064472877796,0.48362724403578455,0.4102455963039758,0
