QA_data_2pi_unbal.csv
RUN PARAMS:
	nr_qubits:  3
	nr_layers:  4
	batch_size: 100
	shots:      2000
	iterations: 200
	seed:       8092
	RESULTS:
		total_loss:
			0.44441937873539505
			0.5229838844547589
			0.48534239632670156
			0.5632280288766855
			0.5432329814880941
			0.4909986436795879
			0.655797326195942
			0.6013146360704912
			0.5640391300346921
			0.5613427572016632
			0.4724828487589525
			0.4601268698288384
			0.38542834029123396
			0.39143353565983124
			0.3757016709873829
			0.3356247819881345
			0.3202200721510716
			0.3086192164074919
			0.3319793538263317
			0.3132968072622506
			0.305947606717918
			0.2991324678795278
			0.2992113677001459
			0.294207363915649
			0.28489104851294184
			0.2812813341197766
			0.28749099256016514
			0.282817319954927
			0.27810666504115045
			0.27605231945204955
			0.28011775060037303
			0.27994800710351725
			0.27687668521187037
			0.2679331045538152
			0.2730433277825382
			0.2746081259186125
			0.26125525735832594
			0.26763890776373234
			0.264800258896562
			0.25780762254619
			0.2543049042828625
			0.2596570889198002
			0.25803546231480645
			0.25630581601442964
			0.2540099338172911
			0.2539337136993798
			0.25883373353959116
			0.2554922875831071
			0.2633170536192727
			0.24894050026823394
			0.2491730534496494
			0.25023044139325473
			0.2476266024165253
			0.24554026256906417
			0.24577199333802188
			0.24819042817996628
			0.24309407123078158
			0.24348700717385957
			0.24539794617118676
			0.24976700804694102
			0.23843659775874157
			0.23934593756839967
			0.2418879045226483
			0.2252194482115072
			0.2252520848291409
			0.21830332650392842
			0.22653350264314026
			0.22437072243341846
			0.21318341687181452
			0.2127105553885127
			0.21402010458784504
			0.2083292245684622
			0.2165057679905909
			0.2241242286144057
			0.20418654304682682
			0.2018992120938262
			0.1970975180507777
			0.20233040413177694
			0.1994062176721499
			0.2089972812656845
			0.21227749991631265
			0.19226618096126039
			0.19704732398652217
			0.19724766650238335
			0.1955888967169962
			0.18760470029636228
			0.19230891147852974
			0.18751792431352607
			0.18528000356893048
			0.20343814825980525
			0.18757823051163963
			0.1755226682625352
			0.20166841337642372
			0.1961572002207445
			0.20530664933398357
			0.18162169058006894
			0.18251449799187863
			0.1795901952405572
			0.17703879600696268
			0.17725720879348433
			0.18089795812588766
			0.17918884761578874
			0.17230185555318617
			0.1701909113611268
			0.17699238187972421
			0.1815572313892549
			0.17618398063887636
			0.17264419920772195
			0.17056722997650636
			0.1664437709997892
			0.16517518026663236
			0.16787629261081735
			0.17512410221399627
			0.17007146880597407
			0.16902664362273578
			0.17708807589789516
			0.16525264943883014
			0.17229343539856884
			0.17037391989393552
			0.1795587755429311
			0.1613159367462657
			0.16830873888823297
			0.17933071506813428
			0.16073190150332334
			0.15882703993263161
			0.16106869801742335
			0.16543393293412154
			0.16422115263829729
			0.157319322809967
			0.16358243505489847
			0.16177265704528182
			0.17146453195310915
			0.16871102714757757
			0.15947653203273737
			0.16129941212046095
			0.1539998232026217
			0.16780953643625746
			0.1539326477227405
			0.15439032028132474
			0.16240318349869226
			0.1597535293908665
			0.15614813113610354
			0.15024747292867063
			0.15560897774737673
			0.15761496328594926
			0.16720349782303034
			0.1616028425778695
			0.1580118364399397
			0.15504676037352078
			0.1525593678739483
			0.151141782088555
			0.15063669020995335
			0.16030792813995456
			0.1555355167217815
			0.15664332440828518
			0.1570070455190907
			0.1628992847103916
			0.15174241908187255
			0.15705252723739643
			0.15153306782738185
			0.16072579848330582
			0.15586567904203075
			0.15085682249138332
			0.15389874014855218
			0.15215429030721495
			0.15099893861298724
			0.15851287082344873
			0.15912827620002618
			0.15342211556506785
			0.15120056761069306
			0.17507942040570307
			0.15537130625003023
			0.15298951790154486
			0.14634623994867912
			0.15429104021810672
			0.15974959907594014
			0.15100454504810457
			0.1541708696720418
			0.15329736103254626
			0.147075502360133
			0.1524240621549166
			0.14648514769276677
			0.1464625557655948
			0.1651509510991691
			0.14905939207214647
			0.14987582604303923
			0.14774389489560463
			0.14499603880712558
			0.14962336968861778
			0.1464340374152276
			0.15406205911716092
			0.14366869866772491
			0.1476137212251417
			0.15185599602363614
			0.14503634489759387
			0.15099582739847822
			0.15435968726607746
			0.15010335526370863
			0.14183472682970144
			0.14256390912322253
		eind_theta:
			3.7521958896576857
			3.218879121482262
			3.7926046059321106
			3.2629427747753637
			3.163388165339221
			3.5368762334889867
			3.3234386719128857
			6.070664647843934
			2.510563911205229
			6.355085658912551
			1.3360246001321923
			1.653538568738454
			0.5687148059884511
			0.8175498425608597
			4.198144531662691
			1.6189795424641515
			7.064700052151424
			4.983050582041777
			7.6966862298996555
			-1.0538894837383208
			3.1789369009123156
			4.288072352306628
			4.110872642140356
			6.190818294081603
			2.7032636857155
			-1.2900254676946699
			4.6790250711711945
			4.069364736301199
			2.418978345611813
			3.3889855905831228
			0.1589397282111334
		Accuracy train 0.749451
		Accuracy test  0.745614
